Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,AVERAGE_Z_SCORE,AVERAGE_Z_SCORE_ENGLISH,AVERAGE_Z_SCORE_CHINESE
188,163563,Hello im trying to make a task force for the Empire of Brazil with some people but we dont know how to make the actually task force stuff like the banner and how to make the quality chart template to see what class each article is. Im asking if you can help make it since i saw you made WikiProject Dam?#,5,,,,,,7,1,,,,12,,,,,-3,,,1,,,,2,,,,6,,,,,0,,,,,,,4,,5,,,,0,,,,0,,,,-3,0.665185539,blank,blank,blank,blank,blank,1.210034934,-0.270612656,blank,blank,blank,1.748854424,blank,blank,blank,blank,-0.559033752,blank,blank,-0.435640491,blank,blank,blank,0.111218569,blank,blank,blank,1.136455299,blank,blank,blank,blank,-0.393689681,blank,blank,blank,blank,blank,blank,0.695587518,blank,0.958578785,blank,blank,blank,-0.177502877,blank,blank,blank,-0.240049855,blank,blank,blank,-0.993189557,0.246871157,0.450807733,-0.025044278
189,358625,I can't find anything about Crimson Echoes' Gameplay. Do you think that its good as it is?#,0,,,,,,1,3,,,,8,,,,,-3,,,-2,,,,1,,,,-3,,,,,3,,,,,,,-2,,-2,,,,2,,,,0,,,,0,-0.131119605,blank,blank,blank,blank,blank,-0.015730658,0.07679654,blank,blank,blank,1.043884385,blank,blank,blank,blank,-0.559033752,blank,blank,-1.100740478,blank,blank,blank,-0.130560928,blank,blank,blank,-0.880125476,blank,blank,blank,blank,0.719896065,blank,blank,blank,blank,blank,blank,-0.767113603,blank,-0.48323378,blank,blank,blank,0.397871116,blank,blank,blank,-0.240049855,blank,blank,blank,-0.312145289,-0.17010038,-0.212078747,-0.114129224
190,380241,"Sorry <name>, but I don't understand. Even if your man didn't meet <url>, how could he fail to meet <url>?#",-2,,,,,,-9,-4,,,,8,,,,,-9,,,3,,,,2,,,,-4,,,,,-3,,,,,,,-7,,-6,,,,3,,,,0,,,,-2,-0.449641663,blank,blank,blank,blank,blank,-2.058673313,-1.139135646,blank,blank,blank,1.043884385,blank,blank,blank,blank,-1.88266049,blank,blank,0.0077595,blank,blank,blank,0.111218569,blank,blank,blank,-1.104190007,blank,blank,blank,blank,-1.507275427,blank,blank,blank,blank,blank,blank,-1.986031204,blank,-1.307126674,blank,blank,blank,0.685558113,blank,blank,blank,-0.240049855,blank,blank,blank,-0.766174801,-0.756609894,-0.683929833,-0.853516641
191,214946,"Hey, several of the footnotes that you use in <url> are Harvard footnotes, which means that they need the full citation of the books in works cited section. I imagine you grabbed some of that information from some other places, would you mind retriveing the bibliographic data?#",6,4,,,,,10,4,,,,8,,,-3,,,,,2,,,,,-3,,,4,,2,,,,,6,,,,1,,,,,3,,,2,,,,-2,,,,0.824446568,0.421568627,blank,blank,blank,blank,1.822917731,0.250501138,blank,blank,blank,1.043884385,blank,blank,-0.817178024,blank,blank,blank,blank,-0.213940496,blank,blank,blank,blank,-1.239030612,blank,blank,0.688326238,blank,-0.069474134,blank,blank,blank,blank,1.365186857,blank,blank,blank,0.0809,blank,blank,blank,blank,0.635914958,blank,blank,0.433967031,blank,blank,blank,-0.293944205,blank,blank,blank,0.328936404,0.271202142,0.444404928
192,231174,Don't you think it's taken too far back to be of any use? Do we have any alternatives?#,-1,2,,,,,-3,3,,,,0,,,-9,,,,,,,,,,0,,,-3,,-2,,,,,-2,,,,-1,,,,,5,,,2,,,,-5,,,,-0.290380634,0.071428571,blank,blank,blank,blank,-0.83290772,0.07679654,blank,blank,blank,-0.366055693,blank,blank,-1.887459864,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.47372449,blank,blank,-0.880125476,blank,-0.924540402,blank,blank,blank,blank,-0.641334337,blank,blank,blank,-0.3191,blank,blank,blank,blank,1.395216401,blank,blank,0.433967031,blank,blank,blank,-0.974370606,blank,blank,blank,-0.400899334,-0.611885463,-0.021124302
193,619548,How do you save it??#,0,0,,,,,0,5,,,,0,,,-2,,,,,-1,,,,,-3,,,0,,-2,,,,,0,,,,0,,,,,0,,,-1,,,,0,,,,-0.131119605,-0.278711485,blank,blank,blank,blank,-0.220024924,0.424205736,blank,blank,blank,-0.366055693,blank,blank,-0.638797717,blank,blank,blank,blank,-0.879040482,blank,blank,blank,blank,-1.239030612,blank,blank,-0.207931884,blank,-0.924540402,blank,blank,blank,blank,-0.139704038,blank,blank,blank,-0.1191,blank,blank,blank,blank,-0.503037206,blank,blank,-0.236770266,blank,blank,blank,0.159673395,blank,blank,blank,-0.353332345,-0.446104707,-0.167787623
194,342335,"<url> <url> version, but mighty all the same. Am I wrong?#",-4,2,,,,,-1,2,,,,0,,,-4,,,,,-3,,,,,4,,,-2,,-2,,,,,1,,,,-1,,,,,0,,,3,,,,-4,,,,-0.76816372,0.071428571,blank,blank,blank,blank,-0.424319189,-0.096908058,blank,blank,blank,-0.366055693,blank,blank,-0.99555833,blank,blank,blank,blank,-1.322440474,blank,blank,blank,blank,0.546683673,blank,blank,-0.656060946,blank,-0.924540402,blank,blank,blank,blank,0.111111111,blank,blank,blank,-0.3191,blank,blank,blank,blank,-0.503037206,blank,blank,0.65754613,blank,blank,blank,-0.747561805,blank,blank,blank,-0.382465089,-0.493593457,-0.160208354
195,290134,Hi <name>- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?#,8,2,,,,,-3,4,,,,0,,,-3,,,,,-9,,,,,6,,,-2,,0,,,,,3,,,,0,,,,,3,,,0,,,,-2,,,,1.142968626,0.071428571,blank,blank,blank,blank,-0.83290772,0.250501138,blank,blank,blank,-0.366055693,blank,blank,-0.817178024,blank,blank,blank,blank,-2.652640447,blank,blank,blank,blank,1.056887755,blank,blank,-0.656060946,blank,-0.497007268,blank,blank,blank,blank,0.61274141,blank,blank,blank,-0.1191,blank,blank,blank,blank,0.635914958,blank,blank,-0.013191167,blank,blank,blank,-0.293944205,blank,blank,blank,-0.165176201,-0.330006401,0.164484199
196,257087,I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?#,-3,0,,,,,-4,1,,,,0,,,0,,,,,0,,,,,-1,,,-2,,0,,,,,0,,,,0,,,,,1,,,-2,,,,-3,,,,-0.608902692,-0.278711485,blank,blank,blank,blank,-1.037201986,-0.270612656,blank,blank,blank,-0.366055693,blank,blank,-0.282037103,blank,blank,blank,blank,-0.657340487,blank,blank,blank,blank,-0.728826531,blank,blank,-0.656060946,blank,-0.497007268,blank,blank,blank,blank,-0.139704038,blank,blank,blank,-0.1191,blank,blank,blank,blank,-0.123386484,blank,blank,-0.460349365,blank,blank,blank,-0.520753005,blank,blank,blank,-0.449736649,-0.538275684,-0.272658578
197,385104,"The <url> states that ''Endymion'' was an <person>, and the only one of five actually built. Does Conway mention this?#",6,0,,,,,3,0,,,,1,,,0,,,,,0,,,,,0,,,4,,0,,,,,0,,,,0,,,,,2,,,0,,,,0,,,,0.824446568,-0.278711485,blank,blank,blank,blank,0.392857872,-0.444317254,blank,blank,blank,-0.189813183,blank,blank,-0.282037103,blank,blank,blank,blank,-0.657340487,blank,blank,blank,blank,-0.47372449,blank,blank,0.688326238,blank,-0.497007268,blank,blank,blank,blank,-0.139704038,blank,blank,blank,-0.1191,blank,blank,blank,blank,0.256264237,blank,blank,-0.013191167,blank,blank,blank,0.159673395,blank,blank,blank,-0.051558544,-0.091732059,0.028788485
198,529029,last msg ???#,,-11,-3,,,,,-9,0,,,,-4,,,-3,,,,,-11,,,,,-7,,,-8,,-2,,,,,-3,,,,-1,,,,,0,,,3,,,,-1,,,blank,-2.204481793,-0.935249121,blank,blank,blank,blank,-2.007658636,-0.149066672,blank,blank,blank,-1.158908356,blank,blank,-0.662603545,blank,blank,blank,blank,-2.87778352,blank,blank,blank,blank,-1.940528634,blank,blank,-2.337262942,blank,-0.611120558,blank,blank,blank,blank,-0.954040643,blank,blank,blank,-0.523330083,blank,blank,blank,blank,-0.165827005,blank,blank,0.776476711,blank,blank,blank,-0.54429722,blank,blank,-1.086378801,-1.488466378,-0.282203648
199,24580,"Okay. But in that case, shouldn't the meanings ""of"" and ""from"" from some languages be removed from the article as well?#",-3,2,,,,,-2,-3,,,,-1,,,-2,,,,,-2,,,,,6,,,-3,,-1,,,,,-1,,,,0,,,,,2,,,2,,,,-5,,,,-0.608902692,0.071428571,blank,blank,blank,blank,-0.628613455,-0.965431048,blank,blank,blank,-0.542298202,blank,blank,-0.638797717,blank,blank,blank,blank,-1.100740478,blank,blank,blank,blank,1.056887755,blank,blank,-0.880125476,blank,-0.710773835,blank,blank,blank,blank,-0.390519187,blank,blank,blank,-0.1191,blank,blank,blank,blank,0.256264237,blank,blank,0.433967031,blank,blank,blank,-0.974370606,blank,blank,blank,-0.382741673,-0.494736658,-0.158751705
200,466860,Thanks for the info but the page is still giving the same warnings. Any ideas why this might be happening?#,4,8,,,,,-1,8,,,,7,,,2,,,,,-1,,,,,8,,,5,,10,,,,,1,,,,1,,,,,2,,,1,,,,0,,,,0.50592451,1.121848739,blank,blank,blank,blank,-0.424319189,0.94531953,blank,blank,blank,0.867641875,blank,blank,0.074723511,blank,blank,blank,blank,-0.879040482,blank,blank,blank,blank,1.567091837,blank,blank,0.912390769,blank,1.640658401,blank,blank,blank,blank,0.111111111,blank,blank,blank,0.0809,blank,blank,blank,blank,0.256264237,blank,blank,0.210387932,blank,blank,blank,0.159673395,blank,blank,blank,0.476705078,0.63322395,0.163667335
201,226534,"It's cool (<url>), but the high resolution vs. seems to be different, see <url>. Hmm why?#",5,,,,,,,12,-1,,,,,,3,,,,,,,,8,,,-3,,,,,,,,,2,,,,,-2,3,,,,3,,,,,,,,,,0.665185539,blank,blank,blank,blank,blank,blank,1.640137921,-0.340322457,blank,blank,blank,blank,blank,0.253103817,blank,blank,blank,blank,blank,blank,blank,1.35840708,blank,blank,-1.059471366,blank,blank,blank,blank,blank,blank,blank,blank,0.36192626,blank,blank,blank,blank,-0.767113603,0.105349265,blank,blank,blank,0.38983145,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.260703391,0.419506756,0.022498343
202,529244,"Hi <name> I can't seem to find a hook I entered in DYK Feb 24, it's about the novel <url>, along with suggestions from other eds. Can you find what happened to it, please?#",12,,,,,,,11,6,,,,,,11,,5,,,,,,12,,,6,,,,,,,,,4,,,,,0,3,,,,3,,,,,,,,,,1.780012741,blank,blank,blank,blank,blank,blank,1.466433323,0.998468041,blank,blank,blank,blank,blank,1.680146272,blank,1.205801897,blank,blank,blank,blank,blank,2.243362832,blank,blank,0.922907489,blank,blank,blank,blank,blank,blank,blank,blank,0.863556559,blank,blank,blank,blank,-0.279546563,0.105349265,blank,blank,blank,0.38983145,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.03421121,1.471018942,0.269797678
203,281450,(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?#,12,,,,,,,12,8,,,,,,5,,3,,,,,,5,,,8,,,,,,,,,8,,,,,4,2,,,,5,,,,,,,,,,1.780012741,blank,blank,blank,blank,blank,blank,1.640137921,1.380979612,blank,blank,blank,blank,blank,0.609864431,blank,0.764592985,blank,blank,blank,blank,blank,0.694690265,blank,blank,1.363436123,blank,blank,blank,blank,blank,blank,blank,blank,1.866817156,blank,blank,blank,blank,0.695587518,-0.078474265,blank,blank,blank,0.76027042,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.04344681,1.176244868,0.811050207
204,377336,"BTW, small step, huh, from Berkely to Soman's talk page. What's next--Cambridge?#",-6,,,,,,,1,-1,,,,,,3,,-4,,,,,,-5,,,-4,,,,,,,,,0,,,,,0,-2,,,,2,,,,,,,,,,-1.086685778,blank,blank,blank,blank,blank,blank,-0.270612656,-0.340322457,blank,blank,blank,blank,blank,0.253103817,blank,-0.779638209,blank,blank,blank,blank,blank,-1.517699115,blank,blank,-1.279735683,blank,blank,blank,blank,blank,blank,blank,blank,-0.139704038,blank,blank,blank,blank,-0.279546563,-0.813768382,blank,blank,blank,0.204611965,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.549999736,-0.717370012,-0.257101754
205,559786,"OK, same situation here :-) Marskell and I agreed on a proposal that would initially just give us some backup on the day-to-day stuff, not necessarily closes, but to work in to people who could help when we needed time off. Is it OK with you if I go ahead and propose that to Raul?#",12,,,,,,,12,4,,,,,,12,,3,,,,,,12,,,0,,,,,,,,,4,,,,,7,3,,,,5,,,,,,,,,,1.780012741,blank,blank,blank,blank,blank,blank,1.640137921,0.61595647,blank,blank,blank,blank,blank,1.858526579,blank,0.764592985,blank,blank,blank,blank,blank,2.243362832,blank,blank,-0.398678414,blank,blank,blank,blank,blank,blank,blank,blank,0.863556559,blank,blank,blank,blank,1.426938079,0.105349265,blank,blank,blank,0.76027042,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.060002312,1.214844445,0.789028581
206,475950,"That line in <url>: ''<url>, the slashed zero character'', shouldn't it be ''<url> or slashed zero, the slashed zero character''? How's <url> doing?#",9,,,,,,,2,0,,,,,,2,,6,,,,,,0,,,-3,,,,,,,,,-1,,,,,1,-2,,,,,,,,,,,,,,1.302229654,blank,blank,blank,blank,blank,blank,-0.096908058,-0.149066672,blank,blank,blank,blank,blank,0.074723511,blank,1.426406353,blank,blank,blank,blank,blank,-0.411504425,blank,blank,-1.059471366,blank,blank,blank,blank,blank,blank,blank,blank,-0.390519187,blank,blank,blank,blank,-0.035763042,-0.813768382,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.015364161,0.155201285,-0.413350204
207,528867,"Hey,saw you had a page in the works in your sandbox. Are you planning to move it to mainspace soon?#",7,,,,,,,9,6,,,,,,6,,-3,,,,,,0,,,-3,,,,,,,,,1,,,,,-3,-3,,,,-2,,,,,,,,,,0.983707597,blank,blank,blank,blank,blank,blank,1.119024128,0.998468041,blank,blank,blank,blank,blank,0.788244738,blank,-0.559033752,blank,blank,blank,blank,blank,-0.411504425,blank,blank,-1.059471366,blank,blank,blank,blank,blank,blank,blank,blank,0.111111111,blank,blank,blank,blank,-1.010897123,-0.997591912,blank,blank,blank,-0.536265975,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.052200813,0.265633566,-0.608410975
208,68487,"Thanks. As for the previous edits, should I make a note on the User Page that it's my account?#",12,,,,,,,12,1,,,,,,7,,2,,,,,,2,,,3,,,,,,,,,3,,,,,-5,-2,,,,6,,,,,,,,,,1.780012741,blank,blank,blank,blank,blank,blank,1.640137921,0.042189114,blank,blank,blank,blank,blank,0.966625045,blank,0.543988529,blank,blank,blank,blank,blank,0.030973451,blank,blank,0.262114537,blank,blank,blank,blank,blank,blank,blank,blank,0.61274141,blank,blank,blank,blank,-1.498464164,-0.813768382,blank,blank,blank,0.945489906,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.410185464,0.75229162,-0.188500308
209,545586,"Uh, okay, the tabs for the pull-down menues, which were visible to me before, are no longer visible. Is this because i screwed up a setting with Twinkle, or because my thinkpad is not displaying the entire page (preliminary fiddling around seems to eliminate this possibility)?#",0,,,,,,,5,-1,,,,,,1,,-2,,,,,,0,,,-7,,,,,,,,,3,,,,,-4,-3,,,,3,,,,,,,,,,-0.131119605,blank,blank,blank,blank,blank,blank,0.424205736,-0.340322457,blank,blank,blank,blank,blank,-0.103656796,blank,-0.338429296,blank,blank,blank,blank,blank,-0.411504425,blank,blank,-1.940528634,blank,blank,blank,blank,blank,blank,blank,blank,0.61274141,blank,blank,blank,blank,-1.254680644,-0.997591912,blank,blank,blank,0.38983145,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.371914107,-0.405907925,-0.312424924
210,238914,"Hi Editorofthewiki, both images are just fine. I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?#",7,,,,,,,12,7,,,,,,11,,4,,,,,,2,,,3,,,,,,,,,3,,,,,0,2,,,,3,,,,,,,,,,0.983707597,blank,blank,blank,blank,blank,blank,1.640137921,1.189723827,blank,blank,blank,blank,blank,1.680146272,blank,0.985197441,blank,blank,blank,blank,blank,0.030973451,blank,blank,0.262114537,blank,blank,blank,blank,blank,blank,blank,blank,0.61274141,blank,blank,blank,blank,-0.279546563,-0.078474265,blank,blank,blank,0.38983145,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.674232098,0.967428721,0.161138008
211,366668,"<url>'''Please also answer the questions at paragraph '''<url>''' above, as you are looking like a classic bully admin who abuses his powers and should be stripped of that role. Is there any review process in wikipedia, for proposing that you be stripped of your admin powers for bullyism?#",-12,,,-12,,,-5,,,,6,,0,,,,-6,,,,,-12,,,,6,,,,-2,,,,,,,,0,,,,0,,,-2,,-11,,,,5,,,,-2.042251951,blank,blank,-2.204851005,blank,blank,-1.241496251,blank,blank,blank,0.635658915,blank,-0.219456057,blank,blank,blank,-1.220847121,blank,blank,blank,blank,-2.269944174,blank,blank,blank,0.922907489,blank,blank,blank,-0.924540402,blank,blank,blank,blank,blank,blank,blank,-0.030394482,blank,blank,blank,-0.071287333,blank,blank,-0.536265975,blank,-2.472561255,blank,blank,blank,1.293717396,blank,blank,blank,-0.741543729,-0.951646729,-0.36335833
212,148625,Great job. Will it be done by next week?#,5,,,12,,,5,,,,12,,8,,,,5,,,,,7,,,,12,,,,1,,,,,,,,4,,,,3,,,3,,9,,,,-3,,,,0.665185539,blank,blank,1.953153153,blank,blank,0.801446403,blank,blank,blank,1.565891473,blank,1.659448542,blank,blank,blank,1.205801897,blank,blank,blank,blank,1.15162975,blank,blank,blank,2.244493392,blank,blank,blank,-0.283240701,blank,blank,blank,blank,blank,blank,blank,0.831860315,blank,blank,blank,0.546632338,blank,blank,0.38983145,blank,1.999020724,blank,blank,blank,-0.520753005,blank,blank,blank,1.015028662,1.21820105,0.649318364
213,164285,"I aggree... river name then ""River"". Do you think that since it's a list of rivers in China we should use the Chinese name and the international norm name too?#",4,,,12,,,6,,,,12,,0,,,,0,,,,,10,,,,9,,,,1,,,,,,,,3,,,,0,,,3,,9,,,,6,,,,0.50592451,blank,blank,1.953153153,blank,blank,1.005740669,blank,blank,blank,1.565891473,blank,-0.219456057,blank,blank,blank,0.102779616,blank,blank,blank,blank,1.691878264,blank,blank,blank,1.583700441,blank,blank,blank,-0.283240701,blank,blank,blank,blank,blank,blank,blank,0.616296616,blank,blank,blank,-0.071287333,blank,blank,0.38983145,blank,1.999020724,blank,blank,blank,1.520526196,blank,blank,blank,0.882911359,0.878485708,0.890877531
214,204025,I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?#,-3,,,3,,,0,,,,7,,0,,,,-1,,,,,-6,,,,3,,,,-1,,,,,,,,,,,,-3,,,3,,-2,,,,6,,,,-0.608902692,blank,blank,0.393901594,blank,blank,-0.220024924,blank,blank,blank,0.790697674,blank,-0.219456057,blank,blank,blank,-0.11782484,blank,blank,blank,blank,-1.189447146,blank,blank,blank,0.262114537,blank,blank,blank,-0.710773835,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.689207003,blank,blank,0.38983145,blank,-0.460349365,blank,blank,blank,1.520526196,blank,blank,blank,-0.066070339,-0.17996841,0.19020032
215,111006,"Another thing, I been working on trying to improve the SVG graphics at the Commons. Except for the white color background, does everything else at <url> look decent?#",0,,,7,,,0,,,,11,,-1,,,,2,,,,,3,,,,3,,,,0,,,,,,,,3,,,,0,,,3,,0,,,,4,,,,-0.131119605,blank,blank,1.086902287,blank,blank,-0.220024924,blank,blank,blank,1.410852713,blank,-0.454319132,blank,blank,blank,0.543988529,blank,blank,blank,blank,0.431298397,blank,blank,blank,0.262114537,blank,blank,blank,-0.497007268,blank,blank,blank,blank,blank,blank,blank,0.616296616,blank,blank,blank,-0.071287333,blank,blank,0.38983145,blank,-0.013191167,blank,blank,blank,1.066908596,blank,blank,blank,0.315803121,0.270298393,0.397711632
216,470366,"<name>, since you're the uninvolved admin here, can you just block this <url>? Or do I have to report him to Adimistrator noticeboard?#",-6,,,-7,,,-4,,,,5,,2,,,,0,,,,,-4,,,,-2,,,,3,,,,,,,,2,,,,-6,,,0,,-1,,,,6,,,,-1.086685778,blank,blank,-1.338600139,blank,blank,-1.037201986,blank,blank,blank,0.480620155,blank,0.250270093,blank,blank,blank,0.102779616,blank,blank,blank,blank,-0.829281469,blank,blank,blank,-0.839207048,blank,blank,blank,0.144292433,blank,blank,blank,blank,blank,blank,blank,0.400732917,blank,blank,blank,-1.307126674,blank,blank,-0.165827005,blank,-0.236770266,blank,blank,blank,1.520526196,blank,blank,blank,-0.281534211,-0.461446014,0.042307034
217,388738,"Were you the person who originally put FoxTrot up for peer review? If you are, can you help me find the original request for peer review, so someone can resubmit a request and have the article reviewed again?#",2,,,4,,,3,,,,9,,1,,,,0,,,,,5,,,,4,,,,1,,,,,,,,4,,,,-9,,,1,,0,,,,-5,,,,0.187402453,blank,blank,0.567151767,blank,blank,0.392857872,blank,blank,blank,1.100775194,blank,0.015407018,blank,blank,blank,0.102779616,blank,blank,blank,blank,0.791464073,blank,blank,blank,0.482378855,blank,blank,blank,-0.283240701,blank,blank,blank,blank,blank,blank,blank,0.831860315,blank,blank,blank,-1.925046344,blank,blank,0.01939248,blank,-0.013191167,blank,blank,blank,-0.974370606,blank,blank,blank,0.092544345,0.37299735,-0.412271064
